"","playlist_id","playlist_name","playlist_img","playlist_owner_name","playlist_owner_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track.id","analysis_url","time_signature","added_at","is_local","primary_color","added_by.href","added_by.id","added_by.type","added_by.uri","added_by.external_urls.spotify","track.preview_url","track.explicit","track.type","track.episode","track.track","track.disc_number","track.track_number","track.duration_ms","track.href","track.name","track.popularity","track.uri","track.is_local","track.album.type","track.album.album_type","track.album.href","track.album.id","track.album.name","track.album.release_date","track.album.release_date_precision","track.album.uri","track.album.total_tracks","track.album.external_urls.spotify","track.external_ids.isrc","track.external_urls.spotify","video_thumbnail.url","key_name","mode_name","key_mode"
"898","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.559,0.447,2,-6.678,1,0.0335,0.789,4.55e-06,0.193,0.341,127.839,"5k6L1lOs0AANCee7nYW2au","https://api.spotify.com/v1/audio-analysis/5k6L1lOs0AANCee7nYW2au",4,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/9e1ba054c65a814f72318522777449ec7a2f5ea5?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,1,201893,"https://api.spotify.com/v1/tracks/5k6L1lOs0AANCee7nYW2au","A Little Love",55,"spotify:track:5k6L1lOs0AANCee7nYW2au",FALSE,"album","single","https://api.spotify.com/v1/albums/6E1vE4WcIXDDNOPW4jPYff","6E1vE4WcIXDDNOPW4jPYff","A Little Love","2023-08-04","day","spotify:album:6E1vE4WcIXDDNOPW4jPYff",1,"https://open.spotify.com/album/6E1vE4WcIXDDNOPW4jPYff","QZNJY2323297","https://open.spotify.com/track/5k6L1lOs0AANCee7nYW2au",NA,"D","major","D major"
"899","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.566,0.575,10,-7.728,0,0.0253,0.573,0.158,0.144,0.567,98.978,"7zh9Phpu0GVQ6bCbPHiZAf","https://api.spotify.com/v1/audio-analysis/7zh9Phpu0GVQ6bCbPHiZAf",4,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/f0b6dbde20498dfc848efc065e16d03adb8027c8?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,1,172190,"https://api.spotify.com/v1/tracks/7zh9Phpu0GVQ6bCbPHiZAf","Heart of Gold (with Bon Iver)",49,"spotify:track:7zh9Phpu0GVQ6bCbPHiZAf",FALSE,"album","single","https://api.spotify.com/v1/albums/2dwZS75dB000xVnvUDBHYH","2dwZS75dB000xVnvUDBHYH","Heart of Gold (with Bon Iver)","2023-06-02","day","spotify:album:2dwZS75dB000xVnvUDBHYH",1,"https://open.spotify.com/album/2dwZS75dB000xVnvUDBHYH","USAT22303324","https://open.spotify.com/track/7zh9Phpu0GVQ6bCbPHiZAf",NA,"A#","minor","A# minor"
"900","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.559,0.384,11,-11.29,0,0.0564,0.799,0.00223,0.114,0.239,138.786,"3J2YEcRHVwnvaGNfFuKA7T","https://api.spotify.com/v1/audio-analysis/3J2YEcRHVwnvaGNfFuKA7T",4,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/03f3e5ff5774343fb2cbd4f1af414d5bb81bf4ed?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,1,252152,"https://api.spotify.com/v1/tracks/3J2YEcRHVwnvaGNfFuKA7T","yeti",54,"spotify:track:3J2YEcRHVwnvaGNfFuKA7T",FALSE,"album","single","https://api.spotify.com/v1/albums/5gV0RiQSQfuac6mApqgBDy","5gV0RiQSQfuac6mApqgBDy","yeti","2023-06-30","day","spotify:album:5gV0RiQSQfuac6mApqgBDy",2,"https://open.spotify.com/album/5gV0RiQSQfuac6mApqgBDy","CAN112300618","https://open.spotify.com/track/3J2YEcRHVwnvaGNfFuKA7T",NA,"B","minor","B minor"
"901","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.415,0.217,0,-11.817,1,0.0372,0.899,5.43e-05,0.113,0.218,141.353,"1HoSyT8MIKRUZ3q3ohEFiK","https://api.spotify.com/v1/audio-analysis/1HoSyT8MIKRUZ3q3ohEFiK",4,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/958a738519647620c35f06c4dee90052917d41b9?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,2,356474,"https://api.spotify.com/v1/tracks/1HoSyT8MIKRUZ3q3ohEFiK","no fun/party",41,"spotify:track:1HoSyT8MIKRUZ3q3ohEFiK",FALSE,"album","album","https://api.spotify.com/v1/albums/2itoipNg0XOD1uwThhkVtO","2itoipNg0XOD1uwThhkVtO","Why Does the Earth Give Us People to Love?","2023-04-14","day","spotify:album:2itoipNg0XOD1uwThhkVtO",13,"https://open.spotify.com/album/2itoipNg0XOD1uwThhkVtO","USQX92204577","https://open.spotify.com/track/1HoSyT8MIKRUZ3q3ohEFiK",NA,"C","major","C major"
"902","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.596,0.501,3,-7.456,1,0.0263,0.14,0.000424,0.111,0.402,152.04,"7rJRYP73BI3LLFtteweC2F","https://api.spotify.com/v1/audio-analysis/7rJRYP73BI3LLFtteweC2F",4,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/0ffc08c75d17b7dc6b5ab8a0c66cc1f3a081470c?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,9,190266,"https://api.spotify.com/v1/tracks/7rJRYP73BI3LLFtteweC2F","A Life Where We Work Out",30,"spotify:track:7rJRYP73BI3LLFtteweC2F",FALSE,"album","album","https://api.spotify.com/v1/albums/62dtvPwt2JNDqtfPI7B7Aa","62dtvPwt2JNDqtfPI7B7Aa","Humble Folks","2016-04-01","day","spotify:album:62dtvPwt2JNDqtfPI7B7Aa",11,"https://open.spotify.com/album/62dtvPwt2JNDqtfPI7B7Aa","USGY21650509","https://open.spotify.com/track/7rJRYP73BI3LLFtteweC2F",NA,"D#","major","D# major"
"903","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.447,0.441,0,-7.658,1,0.0456,0.874,4.36e-05,0.188,0.286,122.811,"42TtHTxWk782ZBiqyOi2d1","https://api.spotify.com/v1/audio-analysis/42TtHTxWk782ZBiqyOi2d1",4,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/483cecffd0bb8f592b71fa20e90c2a9177b0de70?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,"track",FALSE,TRUE,1,1,290892,"https://api.spotify.com/v1/tracks/42TtHTxWk782ZBiqyOi2d1","Dawns (feat. Maggie Rogers)",81,"spotify:track:42TtHTxWk782ZBiqyOi2d1",FALSE,"album","single","https://api.spotify.com/v1/albums/2Wpz5Xzsbr7hJg5Wb13p4m","2Wpz5Xzsbr7hJg5Wb13p4m","Dawns (feat. Maggie Rogers)","2023-01-27","day","spotify:album:2Wpz5Xzsbr7hJg5Wb13p4m",1,"https://open.spotify.com/album/2Wpz5Xzsbr7hJg5Wb13p4m","USWB12300176","https://open.spotify.com/track/42TtHTxWk782ZBiqyOi2d1",NA,"C","major","C major"
"904","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.51,0.347,9,-9.386,1,0.0312,0.609,0.00417,0.101,0.204,124.655,"4UsXwZxYdCkYGsfukhVQwf","https://api.spotify.com/v1/audio-analysis/4UsXwZxYdCkYGsfukhVQwf",4,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/3a7fa639fc856d9a821fb5dea21e42797df8c8e5?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,1,247833,"https://api.spotify.com/v1/tracks/4UsXwZxYdCkYGsfukhVQwf","Travelers I",41,"spotify:track:4UsXwZxYdCkYGsfukhVQwf",FALSE,"album","single","https://api.spotify.com/v1/albums/1B3bnB6E5Vf3L4aAq7azYQ","1B3bnB6E5Vf3L4aAq7azYQ","Autumn Crossing","2023-09-08","day","spotify:album:1B3bnB6E5Vf3L4aAq7azYQ",3,"https://open.spotify.com/album/1B3bnB6E5Vf3L4aAq7azYQ","QMB622201201","https://open.spotify.com/track/4UsXwZxYdCkYGsfukhVQwf",NA,"A","major","A major"
"905","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.336,0.0615,8,-16.86,1,0.0357,0.904,0.00813,0.0939,0.0699,115.354,"7JXl7bdGiIuSlRKAVoZopE","https://api.spotify.com/v1/audio-analysis/7JXl7bdGiIuSlRKAVoZopE",4,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/889b8f2c7126286273090adb460ec1efed11bdfa?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,1,212333,"https://api.spotify.com/v1/tracks/7JXl7bdGiIuSlRKAVoZopE","Bug Like an Angel",3,"spotify:track:7JXl7bdGiIuSlRKAVoZopE",FALSE,"album","single","https://api.spotify.com/v1/albums/6Nrv8yzcvGdKfmAcIxuV1A","6Nrv8yzcvGdKfmAcIxuV1A","Bug Like an Angel","2023-07-26","day","spotify:album:6Nrv8yzcvGdKfmAcIxuV1A",1,"https://open.spotify.com/album/6Nrv8yzcvGdKfmAcIxuV1A","USJ5G2335001","https://open.spotify.com/track/7JXl7bdGiIuSlRKAVoZopE",NA,"G#","major","G# major"
"906","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.61,0.194,6,-15.766,1,0.0402,0.757,0.778,0.126,0.142,115.626,"09Acpmydc7iDDJeAos8gUL","https://api.spotify.com/v1/audio-analysis/09Acpmydc7iDDJeAos8gUL",4,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/d00caea8c80e82672442c9c039c64104eb16b4a0?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,1,270500,"https://api.spotify.com/v1/tracks/09Acpmydc7iDDJeAos8gUL","Broken Sky",26,"spotify:track:09Acpmydc7iDDJeAos8gUL",FALSE,"album","single","https://api.spotify.com/v1/albums/6CTPYg4bUm19T50eRleWnD","6CTPYg4bUm19T50eRleWnD","Broken Sky / It Takes Me Back","2023-08-25","day","spotify:album:6CTPYg4bUm19T50eRleWnD",2,"https://open.spotify.com/album/6CTPYg4bUm19T50eRleWnD","QZQXU2100092","https://open.spotify.com/track/09Acpmydc7iDDJeAos8gUL",NA,"F#","major","F# major"
"907","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.671,0.421,9,-10.42,1,0.0303,0.362,0.00276,0.13,0.444,76.527,"3KPbfMIQy43Wc9XbhmaIFy","https://api.spotify.com/v1/audio-analysis/3KPbfMIQy43Wc9XbhmaIFy",4,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/1abc97d9993ca27333eed2a333afd98071c296c7?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,1,295380,"https://api.spotify.com/v1/tracks/3KPbfMIQy43Wc9XbhmaIFy","Carolina Rolling By",37,"spotify:track:3KPbfMIQy43Wc9XbhmaIFy",FALSE,"album","single","https://api.spotify.com/v1/albums/09vc762pu9mS1mnKBIK9Sj","09vc762pu9mS1mnKBIK9Sj","Carolina Rolling By","2023-06-09","day","spotify:album:09vc762pu9mS1mnKBIK9Sj",1,"https://open.spotify.com/album/09vc762pu9mS1mnKBIK9Sj","QZNJV2390315","https://open.spotify.com/track/3KPbfMIQy43Wc9XbhmaIFy",NA,"A","major","A major"
"908","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.314,0.415,4,-11.152,1,0.0331,0.767,0.271,0.111,0.36,139.3,"1lvukDOJDX9NznWnin7Az5","https://api.spotify.com/v1/audio-analysis/1lvukDOJDX9NznWnin7Az5",4,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/db95d3e7f41a2257c3515f134e54145fdf625bc2?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,6,245160,"https://api.spotify.com/v1/tracks/1lvukDOJDX9NznWnin7Az5","Till the Flame Turns Blue",28,"spotify:track:1lvukDOJDX9NznWnin7Az5",FALSE,"album","single","https://api.spotify.com/v1/albums/1cXyje7UHXdXmEzAf1wDgb","1cXyje7UHXdXmEzAf1wDgb","June's Stolen Car","2023-08-25","day","spotify:album:1cXyje7UHXdXmEzAf1wDgb",6,"https://open.spotify.com/album/1cXyje7UHXdXmEzAf1wDgb","AUBM02300007","https://open.spotify.com/track/1lvukDOJDX9NznWnin7Az5",NA,"E","major","E major"
"909","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.356,0.382,0,-10.295,1,0.0329,0.904,0.776,0.104,0.227,179.754,"14pNmP49UDCDJDobtV2FMc","https://api.spotify.com/v1/audio-analysis/14pNmP49UDCDJDobtV2FMc",3,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/fa11596428da79438811da90cb43da242c47f153?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,1,227685,"https://api.spotify.com/v1/tracks/14pNmP49UDCDJDobtV2FMc","So Many Plans",32,"spotify:track:14pNmP49UDCDJDobtV2FMc",FALSE,"album","single","https://api.spotify.com/v1/albums/5V1HBwPIJhA9BniGd3Yj1R","5V1HBwPIJhA9BniGd3Yj1R","So Many Plans","2023-08-30","day","spotify:album:5V1HBwPIJhA9BniGd3Yj1R",1,"https://open.spotify.com/album/5V1HBwPIJhA9BniGd3Yj1R","QMB622301104","https://open.spotify.com/track/14pNmP49UDCDJDobtV2FMc",NA,"C","major","C major"
"910","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.667,0.531,8,-9.287,1,0.0281,0.483,0.000253,0.0974,0.664,76,"2lHavDhFoVwqspUakBUCZe","https://api.spotify.com/v1/audio-analysis/2lHavDhFoVwqspUakBUCZe",4,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/b6b33b3b17f7d29962befcd6b960e456a8bef564?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,7,208006,"https://api.spotify.com/v1/tracks/2lHavDhFoVwqspUakBUCZe","Nu-Grape",37,"spotify:track:2lHavDhFoVwqspUakBUCZe",FALSE,"album","album","https://api.spotify.com/v1/albums/7lYiPw3WutdJKdKdpPFD1s","7lYiPw3WutdJKdKdpPFD1s","Jump for Joy","2023-08-25","day","spotify:album:7lYiPw3WutdJKdKdpPFD1s",14,"https://open.spotify.com/album/7lYiPw3WutdJKdKdpPFD1s","USMRG2382507","https://open.spotify.com/track/2lHavDhFoVwqspUakBUCZe",NA,"G#","major","G# major"
"911","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.554,0.905,4,-6.882,1,0.0322,0.0296,0.211,0.158,0.665,134.795,"55PRwOkrZ5oQW9Qmi7Q2yo","https://api.spotify.com/v1/audio-analysis/55PRwOkrZ5oQW9Qmi7Q2yo",4,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/88bd669a9b1bf8f4b9db770517460b0aed010d28?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,3,311892,"https://api.spotify.com/v1/tracks/55PRwOkrZ5oQW9Qmi7Q2yo","Haunted Mountain",27,"spotify:track:55PRwOkrZ5oQW9Qmi7Q2yo",FALSE,"album","single","https://api.spotify.com/v1/albums/09wmCpL3FF2lkOGo3JvFga","09wmCpL3FF2lkOGo3JvFga","Cyclades","2023-07-26","day","spotify:album:09wmCpL3FF2lkOGo3JvFga",3,"https://open.spotify.com/album/09wmCpL3FF2lkOGo3JvFga","GBAFL2300064","https://open.spotify.com/track/55PRwOkrZ5oQW9Qmi7Q2yo",NA,"E","major","E major"
"912","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.601,0.376,3,-7.796,1,0.0297,0.32,0.00026,0.11,0.214,72.974,"4wYCasaUMf0fz0ZNgrehHr","https://api.spotify.com/v1/audio-analysis/4wYCasaUMf0fz0ZNgrehHr",4,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",NA,FALSE,"track",FALSE,TRUE,1,1,184106,"https://api.spotify.com/v1/tracks/4wYCasaUMf0fz0ZNgrehHr","Hold On",44,"spotify:track:4wYCasaUMf0fz0ZNgrehHr",FALSE,"album","single","https://api.spotify.com/v1/albums/2aBkncK675ajfbL7AkRjiH","2aBkncK675ajfbL7AkRjiH","Hold On","2023-08-04","day","spotify:album:2aBkncK675ajfbL7AkRjiH",1,"https://open.spotify.com/album/2aBkncK675ajfbL7AkRjiH","USUM72310684","https://open.spotify.com/track/4wYCasaUMf0fz0ZNgrehHr",NA,"D#","major","D# major"
"913","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.485,0.753,10,-6.652,1,0.0548,0.443,0.00912,0.121,0.601,170.043,"2XHznZZIWLkh7xO3WQAjpp","https://api.spotify.com/v1/audio-analysis/2XHznZZIWLkh7xO3WQAjpp",4,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/5cbfb5d9407e9981dd180923c6808d9c3e99b34b?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,1,210381,"https://api.spotify.com/v1/tracks/2XHznZZIWLkh7xO3WQAjpp","Letting Go",51,"spotify:track:2XHznZZIWLkh7xO3WQAjpp",FALSE,"album","single","https://api.spotify.com/v1/albums/17bBeC2mAYnF4K9KL5ZvrI","17bBeC2mAYnF4K9KL5ZvrI","Letting Go","2023-07-11","day","spotify:album:17bBeC2mAYnF4K9KL5ZvrI",1,"https://open.spotify.com/album/17bBeC2mAYnF4K9KL5ZvrI","QM7282359685","https://open.spotify.com/track/2XHznZZIWLkh7xO3WQAjpp",NA,"A#","major","A# major"
"914","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.28,0.461,5,-11.184,0,0.0353,0.0827,0.00392,0.215,0.201,93.072,"1XHTJ2n4ajw9dDzuPGY4Rm","https://api.spotify.com/v1/audio-analysis/1XHTJ2n4ajw9dDzuPGY4Rm",4,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/f297de50496d044183e114d567d0a139310d6834?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,1,200137,"https://api.spotify.com/v1/tracks/1XHTJ2n4ajw9dDzuPGY4Rm","Signal Sender",56,"spotify:track:1XHTJ2n4ajw9dDzuPGY4Rm",FALSE,"album","single","https://api.spotify.com/v1/albums/4ILDW93NPJE8kEJSrUXuIy","4ILDW93NPJE8kEJSrUXuIy","Signal Sender","2023-07-27","day","spotify:album:4ILDW93NPJE8kEJSrUXuIy",1,"https://open.spotify.com/album/4ILDW93NPJE8kEJSrUXuIy","QM24S2304513","https://open.spotify.com/track/1XHTJ2n4ajw9dDzuPGY4Rm",NA,"F","minor","F minor"
"915","37i9dQZF1DWYV7OOaGhoH0","Roots Rising","https://i.scdn.co/image/ab67706f000000028925cbe0bf499250f5b90b8d","Spotify","spotify",0.564,0.594,11,-8.968,1,0.0305,0.303,3.26e-05,0.0685,0.485,101.736,"0bmnFx4iOmUVt4ghPSm3cc","https://api.spotify.com/v1/audio-analysis/0bmnFx4iOmUVt4ghPSm3cc",1,"2024-05-10T04:00:00Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/ab61f0c6b780d6a9e5b263ed516629fc122877bf?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,1,186020,"https://api.spotify.com/v1/tracks/0bmnFx4iOmUVt4ghPSm3cc","Hard To Tell",49,"spotify:track:0bmnFx4iOmUVt4ghPSm3cc",FALSE,"album","single","https://api.spotify.com/v1/albums/1b9EDZKgqNvvWuqOJCwPnE","1b9EDZKgqNvvWuqOJCwPnE","Hard To Tell","2023-07-14","day","spotify:album:1b9EDZKgqNvvWuqOJCwPnE",1,"https://open.spotify.com/album/1b9EDZKgqNvvWuqOJCwPnE","AUMGB2300539","https://open.spotify.com/track/0bmnFx4iOmUVt4ghPSm3cc",NA,"B","major","B major"
"916","37i9dQZF1DXbITWG1ZJKYt","Jazz Classics","https://i.scdn.co/image/ab67706f0000000284ea1f3cd372087893c9a614","Spotify","spotify",0.349,0.182,5,-13.507,1,0.031,0.92,0.0152,0.143,0.178,136.094,"648TTtYB0bH0P8Hfy0FmkL","https://api.spotify.com/v1/audio-analysis/648TTtYB0bH0P8Hfy0FmkL",3,"2024-03-19T12:35:33Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",NA,FALSE,"track",FALSE,TRUE,1,1,191973,"https://api.spotify.com/v1/tracks/648TTtYB0bH0P8Hfy0FmkL","Unforgettable",69,"spotify:track:648TTtYB0bH0P8Hfy0FmkL",FALSE,"album","album","https://api.spotify.com/v1/albums/7GBvXtxnvBluo2f4xBVNkm","7GBvXtxnvBluo2f4xBVNkm","Unforgettable","1954-01-01","day","spotify:album:7GBvXtxnvBluo2f4xBVNkm",12,"https://open.spotify.com/album/7GBvXtxnvBluo2f4xBVNkm","USCA25100005","https://open.spotify.com/track/648TTtYB0bH0P8Hfy0FmkL",NA,"F","major","F major"
"917","37i9dQZF1DXbITWG1ZJKYt","Jazz Classics","https://i.scdn.co/image/ab67706f0000000284ea1f3cd372087893c9a614","Spotify","spotify",0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,"1YQWosTIljIvxAgHWTp7KP","https://api.spotify.com/v1/audio-analysis/1YQWosTIljIvxAgHWTp7KP",5,"2024-03-19T12:35:33Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/","https://p.scdn.co/mp3-preview/eb37af1ddf50ffaa177884c1a62fc669e69dd472?cid=8e358bf3471a4232babc75cfae3ffffc",FALSE,"track",FALSE,TRUE,1,3,324133,"https://api.spotify.com/v1/tracks/1YQWosTIljIvxAgHWTp7KP","Take Five",69,"spotify:track:1YQWosTIljIvxAgHWTp7KP",FALSE,"album","album","https://api.spotify.com/v1/albums/0nTTEAhCZsbbeplyDMIFuA","0nTTEAhCZsbbeplyDMIFuA","Time Out","1959-12-14","day","spotify:album:0nTTEAhCZsbbeplyDMIFuA",7,"https://open.spotify.com/album/0nTTEAhCZsbbeplyDMIFuA","USSM15900108","https://open.spotify.com/track/1YQWosTIljIvxAgHWTp7KP",NA,"G#","minor","G# minor"
"918","37i9dQZF1DXbITWG1ZJKYt","Jazz Classics","https://i.scdn.co/image/ab67706f0000000284ea1f3cd372087893c9a614","Spotify","spotify",0.355,0.0304,1,-20.479,1,0.0361,0.989,0.0555,0.116,0.188,90.495,"4smkJW6uzoHxGReZqqwHS5","https://api.spotify.com/v1/audio-analysis/4smkJW6uzoHxGReZqqwHS5",3,"2024-03-19T12:35:33Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",NA,FALSE,"track",FALSE,TRUE,1,3,211533,"https://api.spotify.com/v1/tracks/4smkJW6uzoHxGReZqqwHS5","I'll Be Seeing You",67,"spotify:track:4smkJW6uzoHxGReZqqwHS5",FALSE,"album","album","https://api.spotify.com/v1/albums/4MkdTflpaaGGcXb5vtOYRs","4MkdTflpaaGGcXb5vtOYRs","Billie Holiday","1957-01-01","day","spotify:album:4MkdTflpaaGGcXb5vtOYRs",12,"https://open.spotify.com/album/4MkdTflpaaGGcXb5vtOYRs","USMC14448351","https://open.spotify.com/track/4smkJW6uzoHxGReZqqwHS5",NA,"C#","major","C# major"
